0,101.04
0.00314,99.83
0.00628,98.14
0.00942,96.04
0.01256,93.66
0.0157,91.07
0.01884,88.37
0.02198,85.67
0.02512,83.05
0.02826,80.61
0.0314,78.45
0.03588,76.6
0.04036,74.98
0.04484,73.57
0.04932,72.33
0.0538,71.22
0.05828,70.2
0.06275,69.23
0.06723,68.29
0.07171,67.32
0.07619,66.29
0.07933,65.21
0.08247,64.12
0.08561,63.03
0.08875,61.94
0.09189,60.87
0.09503,59.81
0.09817,58.79
0.10131,57.8
0.10445,56.87
0.10759,55.99
0.11073,55.16
0.11387,54.38
0.11701,53.64
0.12015,52.95
0.12329,52.28
0.12643,51.66
0.12957,51.07
0.13271,50.51
0.13585,49.97
0.13899,49.46
0.14213,48.98
0.14527,48.52
0.14841,48.09
0.15155,47.69
0.15469,47.31
0.15783,46.96
0.16097,46.62
0.16411,46.32
0.16725,46.03
0.17039,45.77
0.17353,45.53
0.17667,45.31
0.17981,45.11
0.18295,44.92
0.18609,44.76
0.18923,44.61
0.19237,44.47
0.19551,44.35
0.19865,44.23
0.20179,44.13
0.20493,44.04
0.20807,43.96
0.21121,43.89
0.21435,43.82
0.21749,43.77
0.22063,43.73
0.22377,43.69
0.22691,43.65
0.23005,43.62
0.23319,43.58
0.23633,43.55
0.23947,43.52
0.24261,43.49
0.24575,43.47
0.24889,43.47
0.25203,43.49
0.25517,43.53
0.25831,43.6
0.26145,43.71
0.26459,43.86
0.26773,44.05
0.27087,44.28
0.27401,44.55
0.27715,44.85
0.28029,45.19
0.28343,45.57
0.28657,45.97
0.28971,46.4
0.29285,46.85
0.29599,47.33
0.29913,47.83
0.30227,48.35
0.30541,48.9
0.30855,49.47
0.31169,50.08
0.31483,50.72
0.31797,51.4
0.32111,52.12
0.32425,52.89
0.32739,53.72
0.33053,54.6
0.33367,55.53
0.33681,56.5
0.33995,57.5
0.34309,58.52
0.34623,59.55
0.34937,60.58
0.35251,61.59
0.35565,62.58
0.35879,63.53
0.36193,64.45
0.36506,65.33
0.3682,66.19
0.37135,67.01
0.37449,67.81
0.37763,68.58
0.38076,69.31
0.3839,70.02
0.38705,70.7
0.39019,71.36
0.39332,71.98
0.39646,72.56
0.3996,73.12
0.40274,73.66
0.40588,74.17
0.40902,74.67
0.41216,75.15
0.4153,75.63
0.41844,76.1
0.42158,76.58
0.42472,77.06
0.42786,77.53
0.431,78.01
0.43414,78.49
0.43728,78.97
0.44042,79.45
0.44356,79.94
0.4467,80.43
0.44984,80.94
0.45298,81.45
0.45612,81.98
0.45926,82.52
0.4624,83.07
0.46554,83.62
0.46868,84.17
0.47182,84.72
0.47496,85.26
0.4781,85.79
0.48124,86.31
0.48438,86.81
0.48752,87.29
0.49066,87.76
0.4938,88.22
0.49694,88.66
0.50008,89.08
0.50322,89.48
0.50636,89.86
0.5095,90.21
0.51264,90.53
0.51578,90.83
0.51892,91.09
0.52206,91.31
0.5252,91.51
0.52834,91.69
0.53148,91.86
0.53462,92.03
0.53776,92.2
0.5409,92.38
0.54404,92.58
0.54718,92.81
0.55032,93.07
0.55346,93.36
0.5566,93.66
0.55974,93.99
0.56288,94.32
0.56602,94.67
0.56916,95.03
0.5723,95.38
0.57544,95.74
0.57858,96.09
0.58172,95.4
0.58486,96.48
0.588,97.61
0.59114,98.73
0.59428,99.78
0.59742,100.69
0.60056,101.4
0.6037,101.85
0.60684,101.99
0.60998,101.74
