0,10.51815604,176.8850771,59.20114294
0.012238095,13.16443901,175.3634891,57.7819103
0.02447619,19.02351753,173.3656554,56.76872535
0.036714286,27.01651066,173.4825235,56.13079796
0.048952381,36.06453743,171.5055846,55.83733802
0.061190476,45.08871691,166.990831,55.85755539
0.073428571,53.01016814,161.5021157,56.16065996
0.085666667,58.90615766,157.1684926,56.71586159
0.097904762,62.81141247,154.350631,57.49237017
0.110142857,65.12481787,152.5513912,58.45939557
0.122380952,66.24602121,151.0934457,59.58614766
0.134619048,66.57466984,149.6811881,60.84183633
0.146857143,66.5104111,148.2288087,62.19567144
0.159095238,66.42535566,146.6607532,63.61686288
0.171333333,66.43732197,144.9782699,65.07462051
0.183571429,66.52618449,143.2239822,66.53815422
0.195809524,66.67167626,141.4409206,67.97667388
0.208047619,66.86902311,139.6721158,69.35938936
0.220285714,67.1239574,137.9605984,70.65551055
0.23252381,67.42725883,136.3493988,71.83424731
0.244761905,67.54938977,134.8815479,72.86480953
0.257,67.09328324,133.600076,73.71640707
0.269238095,65.65759902,132.5480139,74.35824982
0.28147619,62.84099693,131.7683921,74.75954765
0.293714286,58.24213677,131.3042412,74.88951044
0.305952381,51.49450022,131.198785,74.71902194
0.318190476,42.97858196,131.4902014,74.25492405
0.330428571,33.80823174,132.1291327,73.53874902
0.342666667,25.17443311,132.7600389,72.61344852
0.354904762,17.84124544,133.3896135,71.52197423
0.367142857,12.01027529,134.5390513,70.30727783
0.379380952,7.842105672,136.6333205,69.01231097
0.391619048,5.303286629,139.7813804,67.68002535
0.403857143,4.099286438,143.7327244,66.35337263
0.416095238,3.917057613,148.2075325,65.07530449
0.428333333,4.443552667,152.6216135,63.8887726
0.440571429,5.365724115,156.0144287,62.83672863
0.452809524,6.371770638,158.2061492,61.96184975
0.465047619,7.259279643,159.5770779,61.28266028
0.477285714,8.019841562,160.8175056,60.77483539
0.48952381,8.665029195,162.6389936,60.40963641
0.501761905,9.206415346,164.7384106,60.15832463
0.514,9.655572816,166.4712067,59.99216138
0.526238095,10.02407441,168.2339017,59.88240795
0.53847619,10.32349293,170.9575606,59.80032566
0.550714286,10.56540117,173.8796416,59.71717582
0.562952381,10.76137194,175.8649188,59.60421973
0.575190476,10.92297805,176.3406283,59.43271872
0.587428571,11.06179229,176.1096266,59.17393408
0.599666667,11.18938746,176.0231673,58.79912714
